filepath,label
D:\ai_project\data\ecg_images\101_499190_normal.png,normal
D:\ai_project\data\ecg_images\101_499509_normal.png,normal
D:\ai_project\data\ecg_images\101_499820_normal.png,normal
D:\ai_project\data\ecg_images\101_500137_normal.png,normal
D:\ai_project\data\ecg_images\101_500463_normal.png,normal
D:\ai_project\data\ecg_images\101_500790_normal.png,normal
D:\ai_project\data\ecg_images\101_501117_normal.png,normal
D:\ai_project\data\ecg_images\101_501438_normal.png,normal
D:\ai_project\data\ecg_images\101_501761_normal.png,normal
D:\ai_project\data\ecg_images\101_502080_normal.png,normal
D:\ai_project\data\ecg_images\101_502427_normal.png,normal
D:\ai_project\data\ecg_images\101_502771_normal.png,normal
D:\ai_project\data\ecg_images\101_503105_normal.png,normal
D:\ai_project\data\ecg_images\101_503420_normal.png,normal
D:\ai_project\data\ecg_images\101_503723_normal.png,normal
D:\ai_project\data\ecg_images\101_504044_normal.png,normal
D:\ai_project\data\ecg_images\101_504377_normal.png,normal
D:\ai_project\data\ecg_images\101_504722_normal.png,normal
D:\ai_project\data\ecg_images\101_505088_normal.png,normal
D:\ai_project\data\ecg_images\101_505437_normal.png,normal
D:\ai_project\data\ecg_images\101_505768_normal.png,normal
D:\ai_project\data\ecg_images\101_506086_normal.png,normal
D:\ai_project\data\ecg_images\101_506419_normal.png,normal
D:\ai_project\data\ecg_images\101_506767_normal.png,normal
D:\ai_project\data\ecg_images\101_507111_normal.png,normal
D:\ai_project\data\ecg_images\101_507444_normal.png,normal
D:\ai_project\data\ecg_images\101_507791_normal.png,normal
D:\ai_project\data\ecg_images\101_508133_normal.png,normal
D:\ai_project\data\ecg_images\101_508481_normal.png,normal
D:\ai_project\data\ecg_images\101_508849_normal.png,normal
D:\ai_project\data\ecg_images\101_509231_normal.png,normal
D:\ai_project\data\ecg_images\101_509607_normal.png,normal
D:\ai_project\data\ecg_images\101_509951_normal.png,normal
D:\ai_project\data\ecg_images\101_510301_normal.png,normal
D:\ai_project\data\ecg_images\101_510664_normal.png,normal
D:\ai_project\data\ecg_images\101_511036_normal.png,normal
D:\ai_project\data\ecg_images\101_511411_normal.png,normal
D:\ai_project\data\ecg_images\101_511771_normal.png,normal
D:\ai_project\data\ecg_images\101_512123_normal.png,normal
D:\ai_project\data\ecg_images\101_512468_normal.png,normal
D:\ai_project\data\ecg_images\101_512822_normal.png,normal
D:\ai_project\data\ecg_images\101_513190_normal.png,normal
D:\ai_project\data\ecg_images\101_513555_normal.png,normal
D:\ai_project\data\ecg_images\101_513910_normal.png,normal
D:\ai_project\data\ecg_images\101_514266_normal.png,normal
D:\ai_project\data\ecg_images\101_514613_normal.png,normal
D:\ai_project\data\ecg_images\101_514966_normal.png,normal
D:\ai_project\data\ecg_images\101_515333_normal.png,normal
D:\ai_project\data\ecg_images\101_515704_normal.png,normal
D:\ai_project\data\ecg_images\101_516083_normal.png,normal
D:\ai_project\data\ecg_images\101_516440_normal.png,normal
D:\ai_project\data\ecg_images\101_516790_normal.png,normal
D:\ai_project\data\ecg_images\101_517134_normal.png,normal
D:\ai_project\data\ecg_images\101_517503_normal.png,normal
D:\ai_project\data\ecg_images\101_517877_normal.png,normal
D:\ai_project\data\ecg_images\101_518234_normal.png,normal
D:\ai_project\data\ecg_images\101_518580_normal.png,normal
D:\ai_project\data\ecg_images\101_518932_normal.png,normal
D:\ai_project\data\ecg_images\101_519282_normal.png,normal
D:\ai_project\data\ecg_images\101_519643_normal.png,normal
D:\ai_project\data\ecg_images\101_520012_normal.png,normal
D:\ai_project\data\ecg_images\101_520384_normal.png,normal
D:\ai_project\data\ecg_images\101_520736_normal.png,normal
D:\ai_project\data\ecg_images\101_521078_normal.png,normal
D:\ai_project\data\ecg_images\101_521439_normal.png,normal
D:\ai_project\data\ecg_images\101_521812_normal.png,normal
D:\ai_project\data\ecg_images\101_522173_normal.png,normal
D:\ai_project\data\ecg_images\101_522538_normal.png,normal
D:\ai_project\data\ecg_images\101_522873_normal.png,normal
D:\ai_project\data\ecg_images\101_523219_normal.png,normal
D:\ai_project\data\ecg_images\101_523562_normal.png,normal
D:\ai_project\data\ecg_images\101_523914_normal.png,normal
D:\ai_project\data\ecg_images\101_524261_normal.png,normal
D:\ai_project\data\ecg_images\101_524617_normal.png,normal
D:\ai_project\data\ecg_images\101_524966_normal.png,normal
D:\ai_project\data\ecg_images\101_525313_normal.png,normal
D:\ai_project\data\ecg_images\101_525653_normal.png,normal
D:\ai_project\data\ecg_images\101_526021_normal.png,normal
D:\ai_project\data\ecg_images\101_526400_normal.png,normal
D:\ai_project\data\ecg_images\101_526768_normal.png,normal
D:\ai_project\data\ecg_images\101_527128_normal.png,normal
D:\ai_project\data\ecg_images\101_527483_normal.png,normal
D:\ai_project\data\ecg_images\101_527825_normal.png,normal
D:\ai_project\data\ecg_images\101_528158_normal.png,normal
D:\ai_project\data\ecg_images\101_528506_normal.png,normal
D:\ai_project\data\ecg_images\101_528873_normal.png,normal
D:\ai_project\data\ecg_images\101_529224_normal.png,normal
D:\ai_project\data\ecg_images\101_529578_normal.png,normal
D:\ai_project\data\ecg_images\101_529942_normal.png,normal
D:\ai_project\data\ecg_images\101_530311_normal.png,normal
D:\ai_project\data\ecg_images\101_530688_normal.png,normal
D:\ai_project\data\ecg_images\101_531066_normal.png,normal
D:\ai_project\data\ecg_images\101_531430_normal.png,normal
D:\ai_project\data\ecg_images\101_531777_normal.png,normal
D:\ai_project\data\ecg_images\101_532014_arrhythmia.png,arrhythmia
D:\ai_project\data\ecg_images\101_532473_normal.png,normal
D:\ai_project\data\ecg_images\101_532864_normal.png,normal
D:\ai_project\data\ecg_images\101_533236_normal.png,normal
D:\ai_project\data\ecg_images\101_533598_normal.png,normal
D:\ai_project\data\ecg_images\101_533954_normal.png,normal
D:\ai_project\data\ecg_images\101_534315_normal.png,normal
D:\ai_project\data\ecg_images\101_534686_normal.png,normal
D:\ai_project\data\ecg_images\101_535057_normal.png,normal
D:\ai_project\data\ecg_images\101_535419_normal.png,normal
D:\ai_project\data\ecg_images\101_535769_normal.png,normal
D:\ai_project\data\ecg_images\101_536117_normal.png,normal
D:\ai_project\data\ecg_images\101_536481_normal.png,normal
D:\ai_project\data\ecg_images\101_536872_normal.png,normal
D:\ai_project\data\ecg_images\101_537271_normal.png,normal
D:\ai_project\data\ecg_images\101_537657_normal.png,normal
D:\ai_project\data\ecg_images\101_538040_normal.png,normal
D:\ai_project\data\ecg_images\101_538400_normal.png,normal
D:\ai_project\data\ecg_images\101_538748_normal.png,normal
D:\ai_project\data\ecg_images\101_539124_normal.png,normal
D:\ai_project\data\ecg_images\101_539505_normal.png,normal
D:\ai_project\data\ecg_images\101_539876_normal.png,normal
D:\ai_project\data\ecg_images\101_540217_normal.png,normal
D:\ai_project\data\ecg_images\101_540569_normal.png,normal
D:\ai_project\data\ecg_images\101_540936_normal.png,normal
D:\ai_project\data\ecg_images\101_541305_normal.png,normal
D:\ai_project\data\ecg_images\101_541665_normal.png,normal
D:\ai_project\data\ecg_images\101_542032_normal.png,normal
D:\ai_project\data\ecg_images\101_542397_normal.png,normal
D:\ai_project\data\ecg_images\101_542740_normal.png,normal
D:\ai_project\data\ecg_images\101_543086_normal.png,normal
D:\ai_project\data\ecg_images\101_543467_normal.png,normal
D:\ai_project\data\ecg_images\101_543847_normal.png,normal
D:\ai_project\data\ecg_images\101_544204_normal.png,normal
D:\ai_project\data\ecg_images\101_544556_normal.png,normal
D:\ai_project\data\ecg_images\101_544915_normal.png,normal
D:\ai_project\data\ecg_images\101_545285_normal.png,normal
D:\ai_project\data\ecg_images\101_545656_normal.png,normal
D:\ai_project\data\ecg_images\101_546035_normal.png,normal
D:\ai_project\data\ecg_images\101_546413_normal.png,normal
D:\ai_project\data\ecg_images\101_546756_normal.png,normal
D:\ai_project\data\ecg_images\101_547096_normal.png,normal
D:\ai_project\data\ecg_images\101_547455_normal.png,normal
D:\ai_project\data\ecg_images\101_547837_normal.png,normal
D:\ai_project\data\ecg_images\101_548210_normal.png,normal
D:\ai_project\data\ecg_images\101_548575_normal.png,normal
D:\ai_project\data\ecg_images\101_548942_normal.png,normal
D:\ai_project\data\ecg_images\101_549304_normal.png,normal
D:\ai_project\data\ecg_images\101_549662_normal.png,normal
D:\ai_project\data\ecg_images\101_550048_normal.png,normal
D:\ai_project\data\ecg_images\101_550432_normal.png,normal
D:\ai_project\data\ecg_images\101_550798_normal.png,normal
D:\ai_project\data\ecg_images\101_551142_normal.png,normal
D:\ai_project\data\ecg_images\101_551484_normal.png,normal
D:\ai_project\data\ecg_images\101_551842_normal.png,normal
D:\ai_project\data\ecg_images\101_552204_normal.png,normal
D:\ai_project\data\ecg_images\101_552571_normal.png,normal
D:\ai_project\data\ecg_images\101_552931_normal.png,normal
D:\ai_project\data\ecg_images\101_553272_normal.png,normal
D:\ai_project\data\ecg_images\101_553625_normal.png,normal
D:\ai_project\data\ecg_images\101_553987_normal.png,normal
D:\ai_project\data\ecg_images\101_554355_normal.png,normal
D:\ai_project\data\ecg_images\101_554725_normal.png,normal
D:\ai_project\data\ecg_images\101_555091_normal.png,normal
D:\ai_project\data\ecg_images\101_555438_normal.png,normal
D:\ai_project\data\ecg_images\101_555773_normal.png,normal
D:\ai_project\data\ecg_images\101_556137_normal.png,normal
D:\ai_project\data\ecg_images\101_556511_normal.png,normal
D:\ai_project\data\ecg_images\101_556872_normal.png,normal
D:\ai_project\data\ecg_images\101_557232_normal.png,normal
D:\ai_project\data\ecg_images\101_557592_normal.png,normal
D:\ai_project\data\ecg_images\101_557943_normal.png,normal
D:\ai_project\data\ecg_images\101_558297_normal.png,normal
D:\ai_project\data\ecg_images\101_558674_normal.png,normal
D:\ai_project\data\ecg_images\101_559054_normal.png,normal
D:\ai_project\data\ecg_images\101_559406_normal.png,normal
D:\ai_project\data\ecg_images\101_559749_normal.png,normal
D:\ai_project\data\ecg_images\101_560112_normal.png,normal
D:\ai_project\data\ecg_images\101_560470_normal.png,normal
D:\ai_project\data\ecg_images\101_560836_normal.png,normal
D:\ai_project\data\ecg_images\101_561210_normal.png,normal
D:\ai_project\data\ecg_images\101_561561_normal.png,normal
D:\ai_project\data\ecg_images\101_561883_normal.png,normal
D:\ai_project\data\ecg_images\101_562190_normal.png,normal
D:\ai_project\data\ecg_images\101_562516_normal.png,normal
D:\ai_project\data\ecg_images\101_562884_normal.png,normal
D:\ai_project\data\ecg_images\101_563256_normal.png,normal
D:\ai_project\data\ecg_images\101_563612_normal.png,normal
D:\ai_project\data\ecg_images\101_563967_normal.png,normal
D:\ai_project\data\ecg_images\101_564331_normal.png,normal
D:\ai_project\data\ecg_images\101_564686_normal.png,normal
D:\ai_project\data\ecg_images\101_565051_normal.png,normal
D:\ai_project\data\ecg_images\101_565437_normal.png,normal
D:\ai_project\data\ecg_images\101_565819_normal.png,normal
D:\ai_project\data\ecg_images\101_566168_normal.png,normal
D:\ai_project\data\ecg_images\101_566526_normal.png,normal
D:\ai_project\data\ecg_images\101_566897_normal.png,normal
D:\ai_project\data\ecg_images\101_567275_normal.png,normal
D:\ai_project\data\ecg_images\101_567646_normal.png,normal
D:\ai_project\data\ecg_images\101_568016_normal.png,normal
D:\ai_project\data\ecg_images\101_568385_normal.png,normal
D:\ai_project\data\ecg_images\101_568731_normal.png,normal
D:\ai_project\data\ecg_images\101_569085_normal.png,normal
D:\ai_project\data\ecg_images\101_569465_normal.png,normal
D:\ai_project\data\ecg_images\101_569844_normal.png,normal
D:\ai_project\data\ecg_images\101_570199_normal.png,normal
D:\ai_project\data\ecg_images\101_570549_normal.png,normal
D:\ai_project\data\ecg_images\101_570909_normal.png,normal
D:\ai_project\data\ecg_images\101_571273_normal.png,normal
D:\ai_project\data\ecg_images\101_571631_normal.png,normal
D:\ai_project\data\ecg_images\101_572003_normal.png,normal
D:\ai_project\data\ecg_images\101_572369_normal.png,normal
D:\ai_project\data\ecg_images\101_572720_normal.png,normal
D:\ai_project\data\ecg_images\101_573059_normal.png,normal
D:\ai_project\data\ecg_images\101_573415_normal.png,normal
D:\ai_project\data\ecg_images\101_573802_normal.png,normal
D:\ai_project\data\ecg_images\101_574172_normal.png,normal
D:\ai_project\data\ecg_images\101_574529_normal.png,normal
D:\ai_project\data\ecg_images\101_574879_normal.png,normal
D:\ai_project\data\ecg_images\101_575217_normal.png,normal
D:\ai_project\data\ecg_images\101_575558_normal.png,normal
D:\ai_project\data\ecg_images\101_575911_normal.png,normal
D:\ai_project\data\ecg_images\101_576277_normal.png,normal
D:\ai_project\data\ecg_images\101_576642_normal.png,normal
D:\ai_project\data\ecg_images\101_576984_normal.png,normal
D:\ai_project\data\ecg_images\101_577332_normal.png,normal
D:\ai_project\data\ecg_images\101_577695_normal.png,normal
D:\ai_project\data\ecg_images\101_578078_normal.png,normal
D:\ai_project\data\ecg_images\101_578462_normal.png,normal
D:\ai_project\data\ecg_images\101_578831_normal.png,normal
D:\ai_project\data\ecg_images\101_579193_normal.png,normal
D:\ai_project\data\ecg_images\101_579550_normal.png,normal
D:\ai_project\data\ecg_images\101_579895_normal.png,normal
D:\ai_project\data\ecg_images\101_580267_normal.png,normal
D:\ai_project\data\ecg_images\101_580648_normal.png,normal
D:\ai_project\data\ecg_images\101_581023_normal.png,normal
D:\ai_project\data\ecg_images\101_581380_normal.png,normal
D:\ai_project\data\ecg_images\101_581737_normal.png,normal
D:\ai_project\data\ecg_images\101_582109_normal.png,normal
D:\ai_project\data\ecg_images\101_582487_normal.png,normal
D:\ai_project\data\ecg_images\101_582861_normal.png,normal
D:\ai_project\data\ecg_images\101_583231_normal.png,normal
D:\ai_project\data\ecg_images\101_583586_normal.png,normal
D:\ai_project\data\ecg_images\101_583950_normal.png,normal
D:\ai_project\data\ecg_images\101_584307_normal.png,normal
D:\ai_project\data\ecg_images\101_584682_normal.png,normal
D:\ai_project\data\ecg_images\101_585061_normal.png,normal
D:\ai_project\data\ecg_images\101_585417_normal.png,normal
D:\ai_project\data\ecg_images\101_585760_normal.png,normal
D:\ai_project\data\ecg_images\101_586108_normal.png,normal
D:\ai_project\data\ecg_images\101_586479_normal.png,normal
D:\ai_project\data\ecg_images\101_586853_normal.png,normal
D:\ai_project\data\ecg_images\101_587219_normal.png,normal
D:\ai_project\data\ecg_images\101_587589_normal.png,normal
D:\ai_project\data\ecg_images\101_587925_normal.png,normal
D:\ai_project\data\ecg_images\101_588269_normal.png,normal
D:\ai_project\data\ecg_images\101_588628_normal.png,normal
D:\ai_project\data\ecg_images\101_589007_normal.png,normal
D:\ai_project\data\ecg_images\101_589371_normal.png,normal
D:\ai_project\data\ecg_images\101_589727_normal.png,normal
D:\ai_project\data\ecg_images\101_590080_normal.png,normal
D:\ai_project\data\ecg_images\101_590436_normal.png,normal
D:\ai_project\data\ecg_images\101_590788_normal.png,normal
D:\ai_project\data\ecg_images\101_591158_normal.png,normal
D:\ai_project\data\ecg_images\101_591531_normal.png,normal
D:\ai_project\data\ecg_images\101_591870_normal.png,normal
D:\ai_project\data\ecg_images\101_592201_normal.png,normal
D:\ai_project\data\ecg_images\101_592533_normal.png,normal
D:\ai_project\data\ecg_images\101_592861_normal.png,normal
D:\ai_project\data\ecg_images\101_593205_normal.png,normal
D:\ai_project\data\ecg_images\101_593543_normal.png,normal
D:\ai_project\data\ecg_images\101_593877_normal.png,normal
D:\ai_project\data\ecg_images\101_594215_normal.png,normal
D:\ai_project\data\ecg_images\101_594551_normal.png,normal
